timestamp,node_id,day_ahead_price,intraday_price
2020-09-10 23:00:00,AP-03,1.9309,1.8983
2020-09-10 23:00:00,AP-04,1.9777,1.9639
2020-09-10 23:00:00,AP-05,2.027,2.0451
2020-09-11 00:00:00,AP-HUB,1.9832,2.0071
2020-09-11 00:00:00,AP-01,1.8234,1.8543
2020-09-11 00:00:00,AP-02,1.933,1.9152
2020-09-11 00:00:00,AP-03,1.9406,1.9107
2020-09-11 00:00:00,AP-04,2.0266,2.02
2020-09-11 00:00:00,AP-05,2.0501,2.0277
2020-09-11 01:00:00,AP-HUB,2.1938,2.1743
2020-09-11 01:00:00,AP-01,2.0693,2.0736
2020-09-11 01:00:00,AP-02,2.1108,2.0988
2020-09-11 01:00:00,AP-03,2.1614,2.1727
2020-09-11 01:00:00,AP-04,2.2118,2.2444
2020-09-11 01:00:00,AP-05,2.2532,2.2683
2020-09-11 02:00:00,AP-HUB,2.0377,2.0221
2020-09-11 02:00:00,AP-01,1.8963,1.8743
2020-09-11 02:00:00,AP-02,1.9683,1.9661
2020-09-11 02:00:00,AP-03,1.9671,2.007
2020-09-11 02:00:00,AP-04,2.0662,2.0662
2020-09-11 02:00:00,AP-05,2.1389,2.1586
2020-09-11 03:00:00,AP-HUB,2.2045,2.1655
2020-09-11 03:00:00,AP-01,2.0908,2.0716
2020-09-11 03:00:00,AP-02,2.1543,2.1388
2020-09-11 03:00:00,AP-03,2.1705,2.1436
2020-09-11 03:00:00,AP-04,2.2043,2.2021
2020-09-11 03:00:00,AP-05,2.2755,2.266
2020-09-11 04:00:00,AP-HUB,2.4292,2.4413
2020-09-11 04:00:00,AP-01,2.3044,2.2493
2020-09-11 04:00:00,AP-02,2.3707,2.4306
2020-09-11 04:00:00,AP-03,2.4005,2.3842
2020-09-11 04:00:00,AP-04,2.4575,2.4288
2020-09-11 04:00:00,AP-05,2.5135,2.5435
2020-09-11 05:00:00,AP-HUB,2.4245,2.4117
2020-09-11 05:00:00,AP-01,2.2979,2.2879
2020-09-11 05:00:00,AP-02,2.3192,2.3115
2020-09-11 05:00:00,AP-03,2.3878,2.4151
2020-09-11 05:00:00,AP-04,2.4726,2.5005
2020-09-11 05:00:00,AP-05,2.5155,2.5196
2020-09-11 06:00:00,AP-HUB,2.5522,2.5787
2020-09-11 06:00:00,AP-01,2.4341,2.4092
2020-09-11 06:00:00,AP-02,2.4589,2.4336
2020-09-11 06:00:00,AP-03,2.4861,2.4939
2020-09-11 06:00:00,AP-04,2.5524,2.5373
2020-09-11 06:00:00,AP-05,2.628,2.6242
2020-09-11 07:00:00,AP-HUB,2.4887,2.519
2020-09-11 07:00:00,AP-01,2.3331,2.3035
2020-09-11 07:00:00,AP-02,2.4228,2.4103
2020-09-11 07:00:00,AP-03,2.4504,2.4288
2020-09-11 07:00:00,AP-04,2.5204,2.5249
2020-09-11 07:00:00,AP-05,2.5661,2.5544
2020-09-11 08:00:00,AP-HUB,2.381,2.3778
2020-09-11 08:00:00,AP-01,2.2754,2.3067
2020-09-11 08:00:00,AP-02,2.3283,2.3384
2020-09-11 08:00:00,AP-03,2.3757,2.352
2020-09-11 08:00:00,AP-04,2.3918,2.4023
2020-09-11 08:00:00,AP-05,2.4537,2.4604
2020-09-11 09:00:00,AP-HUB,2.4265,2.443
2020-09-11 09:00:00,AP-01,2.2797,2.28
2020-09-11 09:00:00,AP-02,2.3331,2.3176
2020-09-11 09:00:00,AP-03,2.3673,2.37
2020-09-11 09:00:00,AP-04,2.4158,2.4237
2020-09-11 09:00:00,AP-05,2.5287,2.5393
2020-09-11 10:00:00,AP-HUB,2.2976,2.3283
2020-09-11 10:00:00,AP-01,2.1791,2.1619
2020-09-11 10:00:00,AP-02,2.2251,2.2643
2020-09-11 10:00:00,AP-03,2.2507,2.2231
2020-09-11 10:00:00,AP-04,2.3349,2.3304
2020-09-11 10:00:00,AP-05,2.3619,2.3368
2020-09-11 11:00:00,AP-HUB,2.0663,2.0372
2020-09-11 11:00:00,AP-01,1.9736,1.9734
2020-09-11 11:00:00,AP-02,1.9521,1.9757
2020-09-11 11:00:00,AP-03,2.066,2.0906
2020-09-11 11:00:00,AP-04,2.0829,2.0775
2020-09-11 11:00:00,AP-05,2.1441,2.1721
2020-09-11 12:00:00,AP-HUB,2.0963,2.0812
2020-09-11 12:00:00,AP-01,1.9852,2.0094
2020-09-11 12:00:00,AP-02,2.0202,2.0336
2020-09-11 12:00:00,AP-03,2.0735,2.0685
2020-09-11 12:00:00,AP-04,2.1047,2.0816
2020-09-11 12:00:00,AP-05,2.159,2.1395
2020-09-11 13:00:00,AP-HUB,1.8596,1.8839
2020-09-11 13:00:00,AP-01,1.7386,1.7202
2020-09-11 13:00:00,AP-02,1.8017,1.8076
2020-09-11 13:00:00,AP-03,1.8444,1.8341
2020-09-11 13:00:00,AP-04,1.9072,1.9298
2020-09-11 13:00:00,AP-05,1.9309,1.9452
2020-09-11 14:00:00,AP-HUB,1.8717,1.8624
2020-09-11 14:00:00,AP-01,1.7451,1.7467
2020-09-11 14:00:00,AP-02,1.7748,1.7836
2020-09-11 14:00:00,AP-03,1.8672,1.8643
2020-09-11 14:00:00,AP-04,1.9035,1.9315
2020-09-11 14:00:00,AP-05,1.9386,1.9458
2020-09-11 15:00:00,AP-HUB,1.7296,1.7176
2020-09-11 15:00:00,AP-01,1.6114,1.6162
2020-09-11 15:00:00,AP-02,1.6657,1.6672
2020-09-11 15:00:00,AP-03,1.7139,1.7472
2020-09-11 15:00:00,AP-04,1.7758,1.7825
2020-09-11 15:00:00,AP-05,1.8147,1.8087
2020-09-11 16:00:00,AP-HUB,1.6238,1.6337
2020-09-11 16:00:00,AP-01,1.5006,1.5165
2020-09-11 16:00:00,AP-02,1.5742,1.5721
2020-09-11 16:00:00,AP-03,1.5587,1.5993
2020-09-11 16:00:00,AP-04,1.6358,1.6397
2020-09-11 16:00:00,AP-05,1.7134,1.7416
2020-09-11 17:00:00,AP-HUB,1.7684,1.7611
2020-09-11 17:00:00,AP-01,1.6672,1.6711
2020-09-11 17:00:00,AP-02,1.7482,1.7702
2020-09-11 17:00:00,AP-03,1.7398,1.724
2020-09-11 17:00:00,AP-04,1.7408,1.7543
2020-09-11 17:00:00,AP-05,1.8635,1.8785
2020-09-11 18:00:00,AP-HUB,1.5302,1.5051
2020-09-11 18:00:00,AP-01,1.4149,1.4506
2020-09-11 18:00:00,AP-02,1.4541,1.476
2020-09-11 18:00:00,AP-03,1.4846,1.4887
2020-09-11 18:00:00,AP-04,1.5498,1.5735
2020-09-11 18:00:00,AP-05,1.5944,1.628
2020-09-11 19:00:00,AP-HUB,1.6579,1.6365
2020-09-11 19:00:00,AP-01,1.5121,1.4997
2020-09-11 19:00:00,AP-02,1.5903,1.5781
2020-09-11 19:00:00,AP-03,1.6164,1.6342
2020-09-11 19:00:00,AP-04,1.6186,1.61
2020-09-11 19:00:00,AP-05,1.7062,1.6888
2020-09-11 20:00:00,AP-HUB,1.7254,1.7213
2020-09-11 20:00:00,AP-01,1.5945,1.6183
2020-09-11 20:00:00,AP-02,1.6502,1.6863
2020-09-11 20:00:00,AP-03,1.7147,1.6953
2020-09-11 20:00:00,AP-04,1.7891,1.7947
2020-09-11 20:00:00,AP-05,1.8379,1.8325
2020-09-11 21:00:00,AP-HUB,1.8168,1.8255
2020-09-11 21:00:00,AP-01,1.6885,1.7139
2020-09-11 21:00:00,AP-02,1.7805,1.7346
2020-09-11 21:00:00,AP-03,1.8081,1.7902
2020-09-11 21:00:00,AP-04,1.79,1.8003
2020-09-11 21:00:00,AP-05,1.9022,1.9158
2020-09-11 22:00:00,AP-HUB,1.8776,1.8951
2020-09-11 22:00:00,AP-01,1.7405,1.7458
2020-09-11 22:00:00,AP-02,1.8166,1.8436
2020-09-11 22:00:00,AP-03,1.8535,1.8492
2020-09-11 22:00:00,AP-04,1.9015,1.8776
2020-09-11 22:00:00,AP-05,1.968,1.9388
2020-09-11 23:00:00,AP-HUB,1.9196,1.9213
2020-09-11 23:00:00,AP-01,1.7636,1.7337
2020-09-11 23:00:00,AP-02,1.8275,1.8207
2020-09-11 23:00:00,AP-03,1.9242,1.922
2020-09-11 23:00:00,AP-04,1.9555,1.9809
2020-09-11 23:00:00,AP-05,2.0161,2.0159
2020-09-12 00:00:00,AP-HUB,1.9796,1.9895
2020-09-12 00:00:00,AP-01,1.8409,1.8771
2020-09-12 00:00:00,AP-02,1.9219,1.9261
2020-09-12 00:00:00,AP-03,1.9648,1.9684
2020-09-12 00:00:00,AP-04,1.9972,2.0072
2020-09-12 00:00:00,AP-05,2.0497,2.0884
2020-09-12 01:00:00,AP-HUB,2.097,2.1072
2020-09-12 01:00:00,AP-01,1.9563,1.9405
2020-09-12 01:00:00,AP-02,1.9863,1.9945
2020-09-12 01:00:00,AP-03,2.0614,2.083
2020-09-12 01:00:00,AP-04,2.1303,2.1332
2020-09-12 01:00:00,AP-05,2.1438,2.1555
2020-09-12 02:00:00,AP-HUB,2.3422,2.3135
2020-09-12 02:00:00,AP-01,2.2258,2.2006
2020-09-12 02:00:00,AP-02,2.2254,2.2513
2020-09-12 02:00:00,AP-03,2.306,2.2711
2020-09-12 02:00:00,AP-04,2.3479,2.3335
2020-09-12 02:00:00,AP-05,2.4401,2.4068
2020-09-12 03:00:00,AP-HUB,2.2761,2.2957
2020-09-12 03:00:00,AP-01,2.1421,2.1467
2020-09-12 03:00:00,AP-02,2.1913,2.2317
2020-09-12 03:00:00,AP-03,2.2253,2.231
2020-09-12 03:00:00,AP-04,2.3312,2.3237
2020-09-12 03:00:00,AP-05,2.336,2.3514
2020-09-12 04:00:00,AP-HUB,2.4614,2.4454
2020-09-12 04:00:00,AP-01,2.3656,2.3667
2020-09-12 04:00:00,AP-02,2.3966,2.4263
2020-09-12 04:00:00,AP-03,2.4518,2.4518
2020-09-12 04:00:00,AP-04,2.473,2.5271
2020-09-12 04:00:00,AP-05,2.5206,2.527
2020-09-12 05:00:00,AP-HUB,2.4576,2.4688
2020-09-12 05:00:00,AP-01,2.3752,2.3761
2020-09-12 05:00:00,AP-02,2.3807,2.4118
2020-09-12 05:00:00,AP-03,2.4299,2.4474
2020-09-12 05:00:00,AP-04,2.4865,2.5049
2020-09-12 05:00:00,AP-05,2.5471,2.5391
2020-09-12 06:00:00,AP-HUB,2.5028,2.4693
2020-09-12 06:00:00,AP-01,2.341,2.3391
2020-09-12 06:00:00,AP-02,2.3807,2.3775
2020-09-12 06:00:00,AP-03,2.4804,2.4976
2020-09-12 06:00:00,AP-04,2.5378,2.5559
2020-09-12 06:00:00,AP-05,2.586,2.5796
2020-09-12 07:00:00,AP-HUB,2.4616,2.4446
2020-09-12 07:00:00,AP-01,2.3412,2.3095
2020-09-12 07:00:00,AP-02,2.408,2.3888
2020-09-12 07:00:00,AP-03,2.4397,2.4461
2020-09-12 07:00:00,AP-04,2.5099,2.4763
2020-09-12 07:00:00,AP-05,2.5301,2.5411
2020-09-12 08:00:00,AP-HUB,2.4521,2.4513
2020-09-12 08:00:00,AP-01,2.3152,2.3557
2020-09-12 08:00:00,AP-02,2.3931,2.4206
2020-09-12 08:00:00,AP-03,2.4029,2.4133
2020-09-12 08:00:00,AP-04,2.4554,2.4293
2020-09-12 08:00:00,AP-05,2.5387,2.5517
2020-09-12 09:00:00,AP-HUB,2.4502,2.4788
2020-09-12 09:00:00,AP-01,2.3178,2.3124
2020-09-12 09:00:00,AP-02,2.3744,2.3696
2020-09-12 09:00:00,AP-03,2.4507,2.4299
2020-09-12 09:00:00,AP-04,2.4601,2.4362
2020-09-12 09:00:00,AP-05,2.5628,2.5563
2020-09-12 10:00:00,AP-HUB,2.2837,2.278
2020-09-12 10:00:00,AP-01,2.1757,2.189
2020-09-12 10:00:00,AP-02,2.1972,2.1892
2020-09-12 10:00:00,AP-03,2.2296,2.2324
2020-09-12 10:00:00,AP-04,2.3343,2.3227
2020-09-12 10:00:00,AP-05,2.3714,2.3598
2020-09-12 11:00:00,AP-HUB,2.121,2.1346
2020-09-12 11:00:00,AP-01,2.0429,2.0538
2020-09-12 11:00:00,AP-02,2.0377,2.0307
2020-09-12 11:00:00,AP-03,2.1342,2.1403
2020-09-12 11:00:00,AP-04,2.1307,2.1294
2020-09-12 11:00:00,AP-05,2.2003,2.2097
2020-09-12 12:00:00,AP-HUB,2.0355,2.061
2020-09-12 12:00:00,AP-01,1.9145,1.9137
2020-09-12 12:00:00,AP-02,1.9684,1.9563
2020-09-12 12:00:00,AP-03,2.0301,2.0261
2020-09-12 12:00:00,AP-04,2.0703,2.1046
2020-09-12 12:00:00,AP-05,2.1216,2.1262
2020-09-12 13:00:00,AP-HUB,2.4537,2.4521
2020-09-12 13:00:00,AP-01,2.306,2.3167
2020-09-12 13:00:00,AP-02,2.336,2.3554
2020-09-12 13:00:00,AP-03,2.4433,2.4453
2020-09-12 13:00:00,AP-04,2.468,2.4677
2020-09-12 13:00:00,AP-05,2.4932,2.5097
2020-09-12 14:00:00,AP-HUB,2.3471,2.3774
2020-09-12 14:00:00,AP-01,2.23,2.2346
2020-09-12 14:00:00,AP-02,2.2801,2.2606
2020-09-12 14:00:00,AP-03,2.3131,2.3158
2020-09-12 14:00:00,AP-04,2.3661,2.3545
2020-09-12 14:00:00,AP-05,2.4165,2.4174
2020-09-12 15:00:00,AP-HUB,2.4424,2.4359
2020-09-12 15:00:00,AP-01,2.3038,2.3008
2020-09-12 15:00:00,AP-02,2.3974,2.4289
2020-09-12 15:00:00,AP-03,2.4564,2.4576
2020-09-12 15:00:00,AP-04,2.4802,2.4592
2020-09-12 15:00:00,AP-05,2.5103,2.488
2020-09-12 16:00:00,AP-HUB,2.1697,2.1704
2020-09-12 16:00:00,AP-01,2.0492,2.0323
2020-09-12 16:00:00,AP-02,2.1117,2.0635
2020-09-12 16:00:00,AP-03,2.1396,2.1375
2020-09-12 16:00:00,AP-04,2.1542,2.1619
2020-09-12 16:00:00,AP-05,2.2412,2.2524
2020-09-12 17:00:00,AP-HUB,2.1676,2.1741
2020-09-12 17:00:00,AP-01,2.0621,2.0897
2020-09-12 17:00:00,AP-02,2.1025,2.0852
2020-09-12 17:00:00,AP-03,2.1098,2.1173
2020-09-12 17:00:00,AP-04,2.1846,2.2103
2020-09-12 17:00:00,AP-05,2.2331,2.2329
2020-09-12 18:00:00,AP-HUB,2.0608,2.054
2020-09-12 18:00:00,AP-01,1.917,1.8999
2020-09-12 18:00:00,AP-02,1.9848,1.9726
2020-09-12 18:00:00,AP-03,2.0884,2.1051
2020-09-12 18:00:00,AP-04,2.1075,2.1053
2020-09-12 18:00:00,AP-05,2.1379,2.1294
2020-09-12 19:00:00,AP-HUB,2.2052,2.203
2020-09-12 19:00:00,AP-01,2.0681,2.053
2020-09-12 19:00:00,AP-02,2.1369,2.1653
2020-09-12 19:00:00,AP-03,2.2019,2.1868
2020-09-12 19:00:00,AP-04,2.2146,2.2395
2020-09-12 19:00:00,AP-05,2.3222,2.3193
2020-09-12 20:00:00,AP-HUB,1.674,1.6447
2020-09-12 20:00:00,AP-01,1.5322,1.512
2020-09-12 20:00:00,AP-02,1.6073,1.6037
2020-09-12 20:00:00,AP-03,1.6538,1.6782
2020-09-12 20:00:00,AP-04,1.686,1.6879
2020-09-12 20:00:00,AP-05,1.7223,1.7456
2020-09-12 21:00:00,AP-HUB,1.6656,1.6728
2020-09-12 21:00:00,AP-01,1.543,1.5328
2020-09-12 21:00:00,AP-02,1.5627,1.5688
2020-09-12 21:00:00,AP-03,1.6557,1.6961
2020-09-12 21:00:00,AP-04,1.6827,1.6881
2020-09-12 21:00:00,AP-05,1.7629,1.7858
2020-09-12 22:00:00,AP-HUB,1.7814,1.7759
2020-09-12 22:00:00,AP-01,1.6459,1.6279
2020-09-12 22:00:00,AP-02,1.7359,1.7371
2020-09-12 22:00:00,AP-03,1.755,1.7599
2020-09-12 22:00:00,AP-04,1.8075,1.8031
2020-09-12 22:00:00,AP-05,1.8412,1.8725
2020-09-12 23:00:00,AP-HUB,1.9283,1.9097
2020-09-12 23:00:00,AP-01,1.8017,1.8449
2020-09-12 23:00:00,AP-02,1.8369,1.8511
2020-09-12 23:00:00,AP-03,1.8984,1.9033
2020-09-12 23:00:00,AP-04,1.9718,1.9374
2020-09-12 23:00:00,AP-05,1.9854,2.0036
2020-09-13 00:00:00,AP-HUB,2.0648,2.069
2020-09-13 00:00:00,AP-01,1.954,1.9362
2020-09-13 00:00:00,AP-02,2.0109,2.0273
2020-09-13 00:00:00,AP-03,2.0446,2.0539
2020-09-13 00:00:00,AP-04,2.1131,2.1012
2020-09-13 00:00:00,AP-05,2.153,2.1879
2020-09-13 01:00:00,AP-HUB,2.1593,2.1549
2020-09-13 01:00:00,AP-01,2.0807,2.0853
2020-09-13 01:00:00,AP-02,2.1123,2.1038
2020-09-13 01:00:00,AP-03,2.1557,2.1447
2020-09-13 01:00:00,AP-04,2.1908,2.1786
2020-09-13 01:00:00,AP-05,2.2723,2.2679
2020-09-13 02:00:00,AP-HUB,2.1904,2.1923
2020-09-13 02:00:00,AP-01,2.0761,2.0756
2020-09-13 02:00:00,AP-02,2.0991,2.1199
2020-09-13 02:00:00,AP-03,2.1906,2.1576
2020-09-13 02:00:00,AP-04,2.1978,2.1946
2020-09-13 02:00:00,AP-05,2.2548,2.2653
2020-09-13 03:00:00,AP-HUB,2.4108,2.4032
2020-09-13 03:00:00,AP-01,2.3174,2.288
2020-09-13 03:00:00,AP-02,2.345,2.3331
2020-09-13 03:00:00,AP-03,2.3954,2.3603
2020-09-13 03:00:00,AP-04,2.4101,2.4196
2020-09-13 03:00:00,AP-05,2.4732,2.4668
2020-09-13 04:00:00,AP-HUB,2.491,2.4938
2020-09-13 04:00:00,AP-01,2.384,2.3689
2020-09-13 04:00:00,AP-02,2.3892,2.3876
2020-09-13 04:00:00,AP-03,2.4362,2.4222
2020-09-13 04:00:00,AP-04,2.5208,2.5185
2020-09-13 04:00:00,AP-05,2.5727,2.5847
2020-09-13 05:00:00,AP-HUB,2.3034,2.2846
2020-09-13 05:00:00,AP-01,2.1349,2.1274
2020-09-13 05:00:00,AP-02,2.2432,2.273
2020-09-13 05:00:00,AP-03,2.2822,2.3097
2020-09-13 05:00:00,AP-04,2.3361,2.3383
2020-09-13 05:00:00,AP-05,2.3662,2.3185
2020-09-13 06:00:00,AP-HUB,2.5155,2.5144
2020-09-13 06:00:00,AP-01,2.4183,2.3993
2020-09-13 06:00:00,AP-02,2.4891,2.4841
2020-09-13 06:00:00,AP-03,2.4767,2.4724
2020-09-13 06:00:00,AP-04,2.5439,2.5425
2020-09-13 06:00:00,AP-05,2.5802,2.5441
2020-09-13 07:00:00,AP-HUB,2.4192,2.4407
2020-09-13 07:00:00,AP-01,2.2766,2.2423
2020-09-13 07:00:00,AP-02,2.3231,2.3214
2020-09-13 07:00:00,AP-03,2.3791,2.3735
2020-09-13 07:00:00,AP-04,2.4283,2.4485
2020-09-13 07:00:00,AP-05,2.5041,2.5484
2020-09-13 08:00:00,AP-HUB,2.4535,2.4478
2020-09-13 08:00:00,AP-01,2.3522,2.36
2020-09-13 08:00:00,AP-02,2.3597,2.3708
2020-09-13 08:00:00,AP-03,2.4365,2.4006
2020-09-13 08:00:00,AP-04,2.4655,2.4693
2020-09-13 08:00:00,AP-05,2.5575,2.5714
2020-09-13 09:00:00,AP-HUB,2.3533,2.3392
2020-09-13 09:00:00,AP-01,2.2443,2.1958
2020-09-13 09:00:00,AP-02,2.2622,2.2904
2020-09-13 09:00:00,AP-03,2.3343,2.3191
2020-09-13 09:00:00,AP-04,2.3543,2.3711
2020-09-13 09:00:00,AP-05,2.4299,2.4255
2020-09-13 10:00:00,AP-HUB,2.2184,2.2217
2020-09-13 10:00:00,AP-01,2.0952,2.0687
2020-09-13 10:00:00,AP-02,2.1229,2.1379
2020-09-13 10:00:00,AP-03,2.2046,2.2123
2020-09-13 10:00:00,AP-04,2.2317,2.247
2020-09-13 10:00:00,AP-05,2.286,2.312
2020-09-13 11:00:00,AP-HUB,2.105,2.0945
2020-09-13 11:00:00,AP-01,1.977,1.9939
2020-09-13 11:00:00,AP-02,2.0293,2.03
2020-09-13 11:00:00,AP-03,2.0722,2.0775
2020-09-13 11:00:00,AP-04,2.1286,2.1129
2020-09-13 11:00:00,AP-05,2.1825,2.1856
2020-09-13 12:00:00,AP-HUB,2.1512,2.1389
2020-09-13 12:00:00,AP-01,2.0094,2.015
2020-09-13 12:00:00,AP-02,2.0563,2.0348
2020-09-13 12:00:00,AP-03,2.0974,2.0819
2020-09-13 12:00:00,AP-04,2.1612,2.1355
2020-09-13 12:00:00,AP-05,2.2212,2.1738
2020-09-13 13:00:00,AP-HUB,1.97,1.9589
2020-09-13 13:00:00,AP-01,1.8368,1.8485
2020-09-13 13:00:00,AP-02,1.9024,1.8898
2020-09-13 13:00:00,AP-03,1.954,1.985
2020-09-13 13:00:00,AP-04,1.9748,1.9898
2020-09-13 13:00:00,AP-05,2.0227,2.0462
2020-09-13 14:00:00,AP-HUB,2.2819,2.2669
2020-09-13 14:00:00,AP-01,2.1799,2.1944
2020-09-13 14:00:00,AP-02,2.1934,2.1959
2020-09-13 14:00:00,AP-03,2.2427,2.2109
2020-09-13 14:00:00,AP-04,2.3107,2.3036
2020-09-13 14:00:00,AP-05,2.338,2.3641
2020-09-13 15:00:00,AP-HUB,2.3194,2.3223
2020-09-13 15:00:00,AP-01,2.216,2.2109
2020-09-13 15:00:00,AP-02,2.2298,2.2357
2020-09-13 15:00:00,AP-03,2.3036,2.3211
2020-09-13 15:00:00,AP-04,2.3819,2.3727
2020-09-13 15:00:00,AP-05,2.3984,2.373
2020-09-13 16:00:00,AP-HUB,2.1315,2.1352
2020-09-13 16:00:00,AP-01,2.0029,1.9906
2020-09-13 16:00:00,AP-02,2.0495,2.0543
2020-09-13 16:00:00,AP-03,2.0872,2.0811
2020-09-13 16:00:00,AP-04,2.1569,2.1261
2020-09-13 16:00:00,AP-05,2.1855,2.1723
2020-09-13 17:00:00,AP-HUB,2.0964,2.0798
2020-09-13 17:00:00,AP-01,1.9703,1.9495
2020-09-13 17:00:00,AP-02,2.0059,1.9771
2020-09-13 17:00:00,AP-03,2.0848,2.0583
2020-09-13 17:00:00,AP-04,2.1395,2.1489
2020-09-13 17:00:00,AP-05,2.1699,2.1887
2020-09-13 18:00:00,AP-HUB,2.1774,2.1869
2020-09-13 18:00:00,AP-01,2.03,2.0598
2020-09-13 18:00:00,AP-02,2.1061,2.1483
2020-09-13 18:00:00,AP-03,2.1423,2.1679
2020-09-13 18:00:00,AP-04,2.2024,2.2555
2020-09-13 18:00:00,AP-05,2.2467,2.3068
2020-09-13 19:00:00,AP-HUB,2.2378,2.2547
2020-09-13 19:00:00,AP-01,2.1468,2.131
2020-09-13 19:00:00,AP-02,2.1822,2.1763
2020-09-13 19:00:00,AP-03,2.2158,2.2175
2020-09-13 19:00:00,AP-04,2.2742,2.2848
2020-09-13 19:00:00,AP-05,2.3013,2.3038
2020-09-13 20:00:00,AP-HUB,1.66,1.6798
2020-09-13 20:00:00,AP-01,1.5689,1.5727
2020-09-13 20:00:00,AP-02,1.5529,1.5678
2020-09-13 20:00:00,AP-03,1.6197,1.6234
2020-09-13 20:00:00,AP-04,1.6987,1.7097
2020-09-13 20:00:00,AP-05,1.7566,1.7596
2020-09-13 21:00:00,AP-HUB,1.848,1.8628
2020-09-13 21:00:00,AP-01,1.7216,1.7078
2020-09-13 21:00:00,AP-02,1.7821,1.7595
2020-09-13 21:00:00,AP-03,1.8214,1.7939
2020-09-13 21:00:00,AP-04,1.8619,1.8517
2020-09-13 21:00:00,AP-05,1.9033,1.9254
2020-09-13 22:00:00,AP-HUB,1.898,1.9243
2020-09-13 22:00:00,AP-01,1.7692,1.7605
2020-09-13 22:00:00,AP-02,1.839,1.8416
2020-09-13 22:00:00,AP-03,1.8754,1.8246
2020-09-13 22:00:00,AP-04,1.9381,1.9506
2020-09-13 22:00:00,AP-05,1.9729,1.9892
2020-09-13 23:00:00,AP-HUB,1.9579,1.9439
2020-09-13 23:00:00,AP-01,1.8285,1.8083
2020-09-13 23:00:00,AP-02,1.9121,1.9317
2020-09-13 23:00:00,AP-03,1.9166,1.929
2020-09-13 23:00:00,AP-04,1.9884,1.9747
2020-09-13 23:00:00,AP-05,2.0354,2.0525
2020-09-14 00:00:00,AP-HUB,1.989,2.0356
2020-09-14 00:00:00,AP-01,1.8659,1.8611
2020-09-14 00:00:00,AP-02,1.9252,1.9216
2020-09-14 00:00:00,AP-03,1.9523,1.9338
2020-09-14 00:00:00,AP-04,1.9454,1.9601
2020-09-14 00:00:00,AP-05,2.0312,2.0136
2020-09-14 01:00:00,AP-HUB,2.1326,2.1262
2020-09-14 01:00:00,AP-01,2.0506,2.0204
2020-09-14 01:00:00,AP-02,2.1024,2.13
2020-09-14 01:00:00,AP-03,2.1258,2.1546
2020-09-14 01:00:00,AP-04,2.1657,2.1316
2020-09-14 01:00:00,AP-05,2.2179,2.1883
2020-09-14 02:00:00,AP-HUB,2.2271,2.2255
2020-09-14 02:00:00,AP-01,2.0839,2.1028
2020-09-14 02:00:00,AP-02,2.1478,2.156
2020-09-14 02:00:00,AP-03,2.2019,2.2044
2020-09-14 02:00:00,AP-04,2.2344,2.2109
2020-09-14 02:00:00,AP-05,2.299,2.2797
2020-09-14 03:00:00,AP-HUB,2.4028,2.3752
2020-09-14 03:00:00,AP-01,2.3245,2.3305
2020-09-14 03:00:00,AP-02,2.3291,2.3183
2020-09-14 03:00:00,AP-03,2.3909,2.3868
2020-09-14 03:00:00,AP-04,2.4338,2.4506
2020-09-14 03:00:00,AP-05,2.4911,2.5159
2020-09-14 04:00:00,AP-HUB,2.3442,2.3251
2020-09-14 04:00:00,AP-01,2.1776,2.1818
2020-09-14 04:00:00,AP-02,2.2737,2.3122
2020-09-14 04:00:00,AP-03,2.3168,2.3243
2020-09-14 04:00:00,AP-04,2.3847,2.395
2020-09-14 04:00:00,AP-05,2.436,2.4197
2020-09-14 05:00:00,AP-HUB,2.3922,2.3866
2020-09-14 05:00:00,AP-01,2.2237,2.223
2020-09-14 05:00:00,AP-02,2.304,2.3105
2020-09-14 05:00:00,AP-03,2.3619,2.3416
2020-09-14 05:00:00,AP-04,2.4434,2.4451
2020-09-14 05:00:00,AP-05,2.4845,2.4882
2020-09-14 06:00:00,AP-HUB,2.5693,2.5421
2020-09-14 06:00:00,AP-01,2.4698,2.4874
2020-09-14 06:00:00,AP-02,2.4939,2.4997
2020-09-14 06:00:00,AP-03,2.5643,2.5569
2020-09-14 06:00:00,AP-04,2.5626,2.5556
2020-09-14 06:00:00,AP-05,2.6473,2.6467
2020-09-14 07:00:00,AP-HUB,2.5383,2.5191
2020-09-14 07:00:00,AP-01,2.3966,2.3754
2020-09-14 07:00:00,AP-02,2.4718,2.4413
2020-09-14 07:00:00,AP-03,2.5281,2.5095
2020-09-14 07:00:00,AP-04,2.5478,2.5832
2020-09-14 07:00:00,AP-05,2.6379,2.6403
2020-09-14 08:00:00,AP-HUB,2.4171,2.4574
2020-09-14 08:00:00,AP-01,2.2881,2.2931
2020-09-14 08:00:00,AP-02,2.3603,2.321
2020-09-14 08:00:00,AP-03,2.3793,2.3779
2020-09-14 08:00:00,AP-04,2.4447,2.4186
2020-09-14 08:00:00,AP-05,2.4986,2.4993
2020-09-14 09:00:00,AP-HUB,2.4066,2.4266
2020-09-14 09:00:00,AP-01,2.2763,2.2723
2020-09-14 09:00:00,AP-02,2.3519,2.3576
2020-09-14 09:00:00,AP-03,2.3542,2.3961
2020-09-14 09:00:00,AP-04,2.4118,2.4614
2020-09-14 09:00:00,AP-05,2.4902,2.4775
2020-09-14 10:00:00,AP-HUB,2.1618,2.1774
